model_id,task,case_id,backend,setup_id,run_id,source_run_id,variant,execution_role,technical_status,task_quality_tier,task_quality_status,task_quality_decision,task_quality_gate_reason,contract_gate_reason,eligibility_gate_reason,task_quality_metric,task_quality_candidate,task_quality_reference,task_quality_delta,task_quality_ci_low,task_quality_ci_high,task_quality_margin,task_quality_bootstrap_repetitions_requested,task_quality_bootstrap_repetitions,task_quality_bootstrap_engine,task_quality_bootstrap_skipped_reason,task_quality_bootstrap_elapsed_s,task_quality_ap50_candidate,task_quality_ap50_reference,task_quality_ap50_delta,task_quality_ap50_ci_low,task_quality_ap50_ci_high,task_quality_ap50_margin,task_quality_ap50_decision,task_quality_ap75_candidate,task_quality_ap75_reference,task_quality_ap75_delta,task_quality_ap75_ci_low,task_quality_ap75_ci_high,task_quality_ap75_margin,task_quality_ap75_decision,task_quality_bootstrap_candidate_event_count,task_quality_bootstrap_reference_event_count,validation_requested_count,validation_evaluated_count,validation_cardinality_status,validation_cardinality_pass,contract_consistent,ranking_eligible,exclusion_reason,quality_result_id,source_task_quality_decision,algorithm_version,quality_result_contract_version,metric_gate_config,configured_guardrails,missing_guardrails,guardrail_contract_complete,reference_predictions_sha256,candidate_predictions_sha256,annotations_sha256,source_request_sha256,producer_identity_sha256
resnet50,classification,b107,ort_tensorrt,orin_nx_deepx_m1_01,ort_tensorrt,ort_tensorrt,composed,,completed,screening,pass,pass,primary:top1_accuracy:decision:pass;primary:top1_accuracy:bootstrap_skipped_reason:candidate_reference_identical;guardrail:top5_accuracy:decision:pass;guardrail:top5_accuracy:bootstrap_skipped_reason:candidate_reference_identical,,,top1_accuracy,0.812,0.812,0.0,0.0,0.0,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,candidate_reference_identical,0.7276743779657409,,,,,,,,,,,,,,,,,,500,,,,,,9e0a6b42efe81233e093f79484c1c8b0d2caafa1c49185bfa97009b35b687015,pass,management_paired_quality_v2:classification-accuracy-v2,2,"{""guardrails"":{""top5_accuracy_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""top1_accuracy""}","[""top5_accuracy""]",[],True,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,059b455d572771f5264a580d38027ff35c7c066fc160eaec4a249500ac1286e9,9070f507e5e93a48636175bbbb245865390179d36725fab9a8b1ffe62405f967,
resnet50,classification,b112,ort_tensorrt,orin_nx_deepx_m1_01,ort_tensorrt,ort_tensorrt,composed,,completed,screening,pass,pass,primary:top1_accuracy:decision:pass;primary:top1_accuracy:bootstrap_skipped_reason:candidate_reference_identical;guardrail:top5_accuracy:decision:pass;guardrail:top5_accuracy:bootstrap_skipped_reason:candidate_reference_identical,,,top1_accuracy,0.812,0.812,0.0,0.0,0.0,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,candidate_reference_identical,0.7276743779657409,,,,,,,,,,,,,,,,,,500,,,,,,9e0a6b42efe81233e093f79484c1c8b0d2caafa1c49185bfa97009b35b687015,pass,management_paired_quality_v2:classification-accuracy-v2,2,"{""guardrails"":{""top5_accuracy_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""top1_accuracy""}","[""top5_accuracy""]",[],True,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,059b455d572771f5264a580d38027ff35c7c066fc160eaec4a249500ac1286e9,e7747f30b373652fbe0138b6422ec88d3ef2768bc93f8d554306ecbc9fd0371a,
resnet50,classification,b118,ort_tensorrt,orin_nx_deepx_m1_01,ort_tensorrt,ort_tensorrt,composed,,completed,screening,pass,pass,primary:top1_accuracy:decision:pass;primary:top1_accuracy:bootstrap_skipped_reason:candidate_reference_identical;guardrail:top5_accuracy:decision:pass;guardrail:top5_accuracy:bootstrap_skipped_reason:candidate_reference_identical,,,top1_accuracy,0.812,0.812,0.0,0.0,0.0,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,candidate_reference_identical,0.7276743779657409,,,,,,,,,,,,,,,,,,500,,,,,,9e0a6b42efe81233e093f79484c1c8b0d2caafa1c49185bfa97009b35b687015,pass,management_paired_quality_v2:classification-accuracy-v2,2,"{""guardrails"":{""top5_accuracy_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""top1_accuracy""}","[""top5_accuracy""]",[],True,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,059b455d572771f5264a580d38027ff35c7c066fc160eaec4a249500ac1286e9,1393366f1a3f62ce680001f3f4739a7bde78506143d035637cef29670efef219,
resnet50,classification,b119,ort_tensorrt,orin_nx_deepx_m1_01,ort_tensorrt,ort_tensorrt,composed,,completed,screening,pass,pass,primary:top1_accuracy:decision:pass;primary:top1_accuracy:bootstrap_skipped_reason:candidate_reference_identical;guardrail:top5_accuracy:decision:pass;guardrail:top5_accuracy:bootstrap_skipped_reason:candidate_reference_identical,,,top1_accuracy,0.812,0.812,0.0,0.0,0.0,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,candidate_reference_identical,0.7276743779657409,,,,,,,,,,,,,,,,,,500,,,,,,9e0a6b42efe81233e093f79484c1c8b0d2caafa1c49185bfa97009b35b687015,pass,management_paired_quality_v2:classification-accuracy-v2,2,"{""guardrails"":{""top5_accuracy_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""top1_accuracy""}","[""top5_accuracy""]",[],True,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,059b455d572771f5264a580d38027ff35c7c066fc160eaec4a249500ac1286e9,ffcd4668ab35d47d68710a850340758706a91e9d33a4261a4c8dc24fc653baee,
resnet50,classification,b119,ort_tensorrt,orin_nx_deepx_m1_01,ort_tensorrt,ort_tensorrt,full,,completed,screening,pass,pass,primary:top1_accuracy:decision:pass;primary:top1_accuracy:bootstrap_skipped_reason:candidate_reference_identical;guardrail:top5_accuracy:decision:pass;guardrail:top5_accuracy:bootstrap_skipped_reason:candidate_reference_identical,,,top1_accuracy,0.812,0.812,0.0,0.0,0.0,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,candidate_reference_identical,0.017923172912560403,,,,,,,,,,,,,,,,,,500,,,,,,d782b32850de3ef1051bf8a381b5a50201cf6ce1d72c027a02db2b04845b9c8d,pass,management_paired_quality_v2:classification-accuracy-v2,2,"{""guardrails"":{""top5_accuracy_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""top1_accuracy""}","[""top5_accuracy""]",[],True,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,059b455d572771f5264a580d38027ff35c7c066fc160eaec4a249500ac1286e9,ab3c8de5b8ddff29f82752211e221da1d2f1dbb4ce06efb5f9a991cbfed6ac1f,
yolo26s,detection,full,deepx_m1,orin_nx_deepx_m1_01,deepx_m1_full,deepx_m1_full,full,,completed,screening,fail,fail,primary:coco_ap_50_95:decision:pass;primary:coco_ap_50_95:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap50:decision:pass;guardrail:ap50:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap75:decision:fail;guardrail:ap75:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin,,,coco_ap_50_95,0.4013927141680281,0.40753480524311103,-0.006142091075082956,-0.006142091075082956,-0.006142091075082956,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,7.10407724394463,0.5309947824621997,0.5296159954391199,0.0013787870230798083,0.0013787870230798083,0.0013787870230798083,0.01,pass,0.4366680600689632,0.45168933952503865,-0.015021279456075454,-0.015021279456075454,-0.015021279456075454,0.01,fail,,,,500,,,,,,e12243ad1499d6c3aec421f20ceef41a8ca494bc4890467d49da4cdbd559d7bc,fail,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,c241f9c79098479b6c2990e8718aa662d82b60994f252f8e33603e419627937d,e5907313b6b24fd4068a0885531b84413e88626c654f9698528613129a5c5105,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,acd0e38b1d3e642cd5755673a947dd541fa6895bc51b9d2332c71212ac255154,
yolo26s,detection,b001,deepx_to_trt,orin_nx_deepx_m1_01,deepx_to_trt,deepx_to_trt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.40722766920993336,0.40753480524311103,-0.00030713603317766847,-0.0025710473138511746,0.002157709798120816,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,259.37557219399605,0.5278080545753093,0.5296159954391199,-0.001807940863810531,-0.004890608662582374,0.0014308413048044807,0.01,pass,0.4511735335490343,0.45168933952503865,-0.0005158059760043687,-0.003981215053281627,0.0029776393388624392,0.01,pass,,,,500,,,,,,4526f8229d62a114bc686816c8ac0a5a6c6dab69054fff8cf6e11b8d5a34389d,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,c241f9c79098479b6c2990e8718aa662d82b60994f252f8e33603e419627937d,9022483af212f1ba1b201d887b571e5ae47b297e6704020f29684a24fc197519,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,ff5167ded585334c963ba287bd514e5a5f8c18328cc93dbd5211f07a0ecc1c68,
yolo26s,detection,b002,deepx_to_trt,orin_nx_deepx_m1_01,deepx_to_trt,deepx_to_trt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.406738391373869,0.40753480524311103,-0.0007964138692420075,-0.00317233142763246,0.0017050282869944225,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,260.740877720993,0.5274602498840725,0.5296159954391199,-0.0021557455550473836,-0.005650162947215004,0.0011540221357441921,0.01,pass,0.44984216663691373,0.45168933952503865,-0.001847172888124915,-0.005174766586182317,0.0011521548364717663,0.01,pass,,,,500,,,,,,38cc70b1699676427e71059c94181eb2fb8b5319f2b772bb998d355c542d0448,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,c241f9c79098479b6c2990e8718aa662d82b60994f252f8e33603e419627937d,d727369a822f6731cf2dd747f82c0456c9ada55e9ca221ed4ff64c9770736c8d,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,249fb5ec6387b3e2d3dc1a03d45a9dadd9935027d646d40e881d1e6a8f9c8538,
yolo26s,detection,b005,deepx_to_trt,orin_nx_deepx_m1_01,deepx_to_trt,deepx_to_trt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.40704769300734905,0.40753480524311103,-0.00048711223576197726,-0.0024546408401469513,0.002109604578145488,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,258.4695514580235,0.5293860126913774,0.5296159954391199,-0.00022998274774244098,-0.0033580885530333057,0.0033085369152042626,0.01,pass,0.4494757143946567,0.45168933952503865,-0.0022136251303819243,-0.0060379636698558664,0.0017909149140994721,0.01,pass,,,,500,,,,,,1551006a87047e7da07bdea013c391d46d146983d67785bd4616171d823a8f5b,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,c241f9c79098479b6c2990e8718aa662d82b60994f252f8e33603e419627937d,2829e631417b7aeeec03ae86360268582d4b90d0f8e8f5b755c7237e3bab9020,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,bcab92f516ec09170660a91f3b12a4888fbbd8572895b95b9032f00213f6102d,
yolo26s,detection,b038,deepx_to_trt,orin_nx_deepx_m1_01,deepx_to_trt,deepx_to_trt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.40813959853045895,0.40753480524311103,0.0006047932873479156,-0.002746816042452241,0.004135471213756373,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,253.59084910305683,0.5311122974675924,0.5296159954391199,0.001496302028472507,-0.0024505164295361252,0.005711251469629074,0.01,pass,0.44894176573852196,0.45168933952503865,-0.0027475737865166883,-0.008164063539425531,0.0024809755286502016,0.01,pass,,,,500,,,,,,f2e5275c84303cab65e7b0d23fccc40884311805018d7cf571a3249c62ae42b4,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,c241f9c79098479b6c2990e8718aa662d82b60994f252f8e33603e419627937d,4477cdc5df628ea22f643d58044832f33d223be7c82a4540f8baf75723e2c18a,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,411a4d501a078eb37afc6700ab70bfca72d1539adf6efd1be4a1fbc6e2516a2a,
yolo26s,detection,b042,deepx_to_trt,orin_nx_deepx_m1_01,deepx_to_trt,deepx_to_trt,composed,,completed,screening,inconclusive,inconclusive,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:inconclusive,,,coco_ap_50_95,0.40477756438864454,0.40753480524311103,-0.0027572408544664917,-0.006335999435550346,0.001372507870324685,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,247.8697063450236,0.5275889717189982,0.5296159954391199,-0.0020270237201216457,-0.006735393415044222,0.0031591031171996757,0.01,pass,0.44681873144858547,0.45168933952503865,-0.004870608076453176,-0.011448733509240418,0.0004745563880394088,0.01,inconclusive,,,,500,,,,,,d957d3f16f611e979be64a4eb8c6adb7b94ba5bcaed6a7e80c101efd0c91475e,inconclusive,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,c241f9c79098479b6c2990e8718aa662d82b60994f252f8e33603e419627937d,ac5b3439f80c2726eada5f3f0e72ec55ebd10a80d072c8564bce1ef13fa2834e,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,a20bd755deb061a9b917bc18e5d054ea6b16522d952929cb248a3553cd2b1482,
yolo26s,detection,b118,deepx_to_trt,orin_nx_deepx_m1_01,deepx_to_trt,deepx_to_trt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.40609095166377396,0.40753480524311103,-0.0014438535793370733,-0.005448611007761863,0.0016500165574751793,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,224.25257550308015,0.5278239346634928,0.5296159954391199,-0.0017920607756271023,-0.007278781601208648,0.0016826804624039827,0.01,pass,0.4492220020972856,0.45168933952503865,-0.002467337427753069,-0.009001295255462666,0.0019230629382010456,0.01,pass,,,,500,,,,,,c7cce4f28a8cceb64ac5096b2ae9bf6980a05c8ba74667548f3f7636f6a97a9d,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,c241f9c79098479b6c2990e8718aa662d82b60994f252f8e33603e419627937d,b7bffa3857fe0915f81efcd5c07ecce3a905c603381f1b938249ad40f66ee0ca,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,3d8b133e6327dc54d07487072540f1239f8a3141135cbd7d78ba5d4ca7b1ecb1,
yolo26s,detection,b148,deepx_to_trt,orin_nx_deepx_m1_01,deepx_to_trt,deepx_to_trt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.40740986147309927,0.40753480524311103,-0.00012494377001176504,-0.004471121136787071,0.003953485750590568,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,226.959828682011,0.528102480376711,0.5296159954391199,-0.0015135150624088212,-0.007835018905090268,0.003543350684405793,0.01,pass,0.4502922702801994,0.45168933952503865,-0.001397069244839233,-0.008651167566946769,0.0042288070781544606,0.01,pass,,,,500,,,,,,43c4209ddf274e7d42c6631c2a754e25c12a1f3409f79353976fb56719e77af8,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,c241f9c79098479b6c2990e8718aa662d82b60994f252f8e33603e419627937d,4ff971f1a65595f360250c5fd892b0f5a766da502e3b93e5ea99eeb7be83c8d9,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,812e498e9ccec509fc652cddf4dd0d1f3ab381ef2cccbd46efc3c8d1f677bd21,
yolo26s,detection,b181,deepx_to_trt,orin_nx_deepx_m1_01,deepx_to_trt,deepx_to_trt,composed,,completed,screening,inconclusive,inconclusive,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:inconclusive,,,coco_ap_50_95,0.4060748610325103,0.40753480524311103,-0.0014599442106007499,-0.006295849618866038,0.0028750621094036652,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,251.01556595100556,0.5279848440559489,0.5296159954391199,-0.0016311513831709368,-0.007589501332898369,0.003777384987703884,0.01,pass,0.4433679661648993,0.45168933952503865,-0.008321373360139328,-0.018867566132025657,0.000816608401820024,0.01,inconclusive,,,,500,,,,,,9a1ff374221023859ca7baff8ace4b81ba79c6c664a3beacddeb20407ea7a4f1,inconclusive,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,c241f9c79098479b6c2990e8718aa662d82b60994f252f8e33603e419627937d,23e7fb47ba4587aa298dd71b6e55a82a9e860249bb941d8e941dad5b65d3a9db,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,7214c4981f1e0fdd2baf80c5196f0e581cd161664e299c2a835836b2c577ccb9,
yolo26s,detection,b221,deepx_to_trt,orin_nx_deepx_m1_01,deepx_to_trt,deepx_to_trt,composed,,completed,screening,pass,pass,primary:coco_ap_50_95:decision:pass;guardrail:ap50:decision:pass;guardrail:ap75:decision:pass,,,coco_ap_50_95,0.4097116216097378,0.40753480524311103,0.002176816366626755,-0.002307107520761623,0.005568777433123403,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,,233.22505966306198,0.5334364709250703,0.5296159954391199,0.0038204754859504364,-0.002862595377544358,0.008160712226623637,0.01,pass,0.45289277490043994,0.45168933952503865,0.001203435375401296,-0.005473555190317013,0.0064981961313053446,0.01,pass,,,,500,,,,,,199a540fe674817cffea35d99e6da9fef0a8776e40629c05da4208d8ad02c381,pass,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,c241f9c79098479b6c2990e8718aa662d82b60994f252f8e33603e419627937d,1bd62a7e160ced67249cf6a20cb5148037a124c12a6312cd5da9187486c6dde8,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,bad0f6443367f51c246c92ce6711ad7cc5c13e2b9ba2d74c8e2c2462280aa8f2,
yolo26s,detection,b001,hailo10,orin_nx_hailo10_01,hailo10,hailo10,full,,completed,screening,fail,fail,primary:coco_ap_50_95:decision:fail;primary:coco_ap_50_95:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap50:decision:fail;guardrail:ap50:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap75:decision:fail;guardrail:ap75:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin,,,coco_ap_50_95,0.3507483088614253,0.40753480524311103,-0.05678649638168576,-0.05678649638168576,-0.05678649638168576,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,6.8111524330452085,0.4745307212086892,0.5296159954391199,-0.055085274230430636,-0.055085274230430636,-0.055085274230430636,0.01,fail,0.39002034718004774,0.45168933952503865,-0.0616689923449909,-0.0616689923449909,-0.0616689923449909,0.01,fail,,,,500,,,,,,5045bdd90153011409dfe2bff782920bff56679a8b5ef3390a770efe8aa7f150,fail,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,c241f9c79098479b6c2990e8718aa662d82b60994f252f8e33603e419627937d,7fa466e002a5540720400130b5bdaf9c954647aa64753e3528a360c535547dd4,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,15c238a974e9119b762dd413f37690cacfec34d58ba974c3dfe588c2feca305f,
yolo26s,detection,b001,hailo10h_to_trt,orin_nx_hailo10_01,hailo10h_to_trt,hailo10h_to_trt,composed,,completed,screening,fail,fail,primary:coco_ap_50_95:decision:fail;primary:coco_ap_50_95:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap50:decision:fail;guardrail:ap50:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin;guardrail:ap75:decision:fail;guardrail:ap75:bootstrap_skipped_reason:point_estimate_below_non_inferiority_margin,,,coco_ap_50_95,0.3965639200484804,0.40753480524311103,-0.01097088519463063,-0.01097088519463063,-0.01097088519463063,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:detection_quality_evaluator,point_estimate_below_non_inferiority_margin,6.633542741998099,0.5165111951714401,0.5296159954391199,-0.013104800267679795,-0.013104800267679795,-0.013104800267679795,0.01,fail,0.433541308048338,0.45168933952503865,-0.018148031476700632,-0.018148031476700632,-0.018148031476700632,0.01,fail,,,,500,,,,,,e8dfa2284c47fe4a4f8a48e9be4dd836c8c43137aea2daca6ec03b8ed11507fe,fail,management_paired_quality_v2:detection-cached-matching-v2-ap75,2,"{""guardrails"":{""ap50_margin"":0.01,""ap75_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""coco_ap_50_95""}","[""ap50"",""ap75""]",[],True,c241f9c79098479b6c2990e8718aa662d82b60994f252f8e33603e419627937d,9ee65a177932b7cbef7e087a329c798d031c244bc851522633adb2fe44a08b60,cc762beff133abf33a162f6036465117cd0a245679f0871b23f2021c6708ff3c,840c000d712a228a126501fc48975bbd664845ccbb8914901188704aa1758f0f,
