endpoint_id,model_id,case_id,setup_id,backend,direction,precision,endpoint_contract_hash,planned,materialized,measurement_payload_present,measured,valid_measurement,terminal,terminal_failure,lifecycle_status,terminal_reason,terminal_reason_scope,measurement_evidence_status,technical_measurement_valid,eligible_for_technical_observation,runner_returncode,causal_backend,causal_hw_arch,builder_backend,plan_evidence,materialization_evidence_count,measurement_evidence_count,valid_measurement_evidence_count,terminal_evidence_count
generic:yolov7_paper:deepx_m1_to_tensorrt:b306,yolov7_paper,b306,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b306"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolov7_paper:deepx_m1_to_tensorrt:b306"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""deepx_m1_to_tensorrt""}",1,1,1,0
generic:yolov7_paper:deepx_m1_to_tensorrt:b001,yolov7_paper,b001,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b001"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolov7_paper:deepx_m1_to_tensorrt:b001"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""deepx_m1_to_tensorrt""}",1,1,1,0
generic:yolov7_paper:deepx_m1_to_tensorrt:b092,yolov7_paper,b092,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b092"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolov7_paper:deepx_m1_to_tensorrt:b092"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""deepx_m1_to_tensorrt""}",1,1,1,0
generic:yolov7_paper:deepx_m1_to_tensorrt:b002,yolov7_paper,b002,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b002"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolov7_paper:deepx_m1_to_tensorrt:b002"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""deepx_m1_to_tensorrt""}",1,1,1,0
generic:yolov7_paper:deepx_m1_to_tensorrt:b186,yolov7_paper,b186,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b186"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolov7_paper:deepx_m1_to_tensorrt:b186"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""deepx_m1_to_tensorrt""}",1,1,1,0
generic:yolov7_paper:deepx_m1_to_tensorrt:b013,yolov7_paper,b013,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b013"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolov7_paper:deepx_m1_to_tensorrt:b013"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""deepx_m1_to_tensorrt""}",1,1,1,0
generic:yolov7_paper:deepx_m1_to_tensorrt:b031,yolov7_paper,b031,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,False,False,False,False,True,True,terminal_without_measurement,legacy_case_rejected:hailo_hef_build_failed,case_generation,payload_missing,False,False,3,hailo10h,hailo10h,venv,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b031"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolov7_paper:deepx_m1_to_tensorrt:b031"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""deepx_m1_to_tensorrt""}",0,0,0,1
generic:yolov7_paper:deepx_m1_to_tensorrt:b049,yolov7_paper,b049,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b049"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolov7_paper:deepx_m1_to_tensorrt:b049"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""deepx_m1_to_tensorrt""}",1,1,1,0
generic:yolov7_paper:deepx_m1_to_tensorrt:b065,yolov7_paper,b065,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b065"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolov7_paper:deepx_m1_to_tensorrt:b065"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""deepx_m1_to_tensorrt""}",1,1,1,0
generic:yolov7_paper:deepx_m1_to_tensorrt:b088,yolov7_paper,b088,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b088"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolov7_paper:deepx_m1_to_tensorrt:b088"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""deepx_m1_to_tensorrt""}",1,1,1,0
generic:yolov7_paper:deepx_m1_to_tensorrt:b114,yolov7_paper,b114,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b114"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolov7_paper:deepx_m1_to_tensorrt:b114"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""deepx_m1_to_tensorrt""}",1,1,1,0
generic:yolov7_paper:deepx_m1_to_tensorrt:b134,yolov7_paper,b134,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b134"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolov7_paper:deepx_m1_to_tensorrt:b134"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""deepx_m1_to_tensorrt""}",1,1,1,0
generic:yolov7_paper:deepx_m1_to_tensorrt:b155,yolov7_paper,b155,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b155"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolov7_paper:deepx_m1_to_tensorrt:b155"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""deepx_m1_to_tensorrt""}",1,1,1,0
generic:yolov7_paper:deepx_m1_to_tensorrt:b165,yolov7_paper,b165,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b165"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolov7_paper:deepx_m1_to_tensorrt:b165"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""deepx_m1_to_tensorrt""}",1,1,1,0
generic:yolov7_paper:deepx_m1_to_tensorrt:b189,yolov7_paper,b189,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b189"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolov7_paper:deepx_m1_to_tensorrt:b189"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""deepx_m1_to_tensorrt""}",1,1,1,0
generic:yolov7_paper:deepx_m1_to_tensorrt:b222,yolov7_paper,b222,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b222"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolov7_paper:deepx_m1_to_tensorrt:b222"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""deepx_m1_to_tensorrt""}",1,1,1,0
generic:yolov7_paper:deepx_m1_to_tensorrt:b228,yolov7_paper,b228,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b228"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolov7_paper:deepx_m1_to_tensorrt:b228"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""deepx_m1_to_tensorrt""}",1,1,1,0
generic:yolov7_paper:deepx_m1_to_tensorrt:b262,yolov7_paper,b262,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b262"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolov7_paper:deepx_m1_to_tensorrt:b262"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""deepx_m1_to_tensorrt""}",1,1,1,0
generic:yolov7_paper:deepx_m1_to_tensorrt:b270,yolov7_paper,b270,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b270"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolov7_paper:deepx_m1_to_tensorrt:b270"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""deepx_m1_to_tensorrt""}",1,1,1,0
generic:yolov7_paper:deepx_m1_to_tensorrt:b307,yolov7_paper,b307,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""audit""],""candidate_origin"":""score_independent_audit"",""case_id"":""b307"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolov7_paper:deepx_m1_to_tensorrt:b307"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""deepx_m1_to_tensorrt""}",1,1,1,0
generic:yolov7_paper:deepx_m1_to_tensorrt:b044,yolov7_paper,b044,,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,,,True,True,True,True,True,True,False,measured,measurement_available,,valid,True,True,,,,,"{""backend"":""deepx_m1_to_tensorrt"",""candidate_execution_roles"":[""deployment_shortlist""],""candidate_origin"":""deployment_shortlist"",""case_id"":""b044"",""direction"":""deepx_m1_to_tensorrt"",""endpoint_id"":""generic:yolov7_paper:deepx_m1_to_tensorrt:b044"",""endpoint_scope"":""generic_split"",""model_id"":""yolov7_paper"",""run_profile_id"":""deepx_m1_to_tensorrt""}",1,1,1,0
