model_id,case_id,run_id,backend,variant,presence,representation_count,primary_setup_id,mirror_setup_id,primary_source_path,mirror_source_path,primary_row_sha256,mirror_row_sha256,mirror_copy_manifest
regnet_x_1_6gf,b001,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/benchmark_results_deepx_m1_to_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b001/results_deepx_m1_to_tensorrt/validation_report.json,29560f3870cd51b9f9df8b8c5c2e5abbba478e92b024173b1f0e5a7c4c5a32a4,ac1d8c52e85167fe4c01566d3c14c93561365b0eea263936b8e87ac488025bfd,models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
regnet_x_1_6gf,b001,hailo10_to_trt,hailo10_to_tensorrt,split,present,2,,orin_nx_hailo10_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/benchmark_results_hailo10_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/case_reports/results/b001/results_hailo10_to_trt/validation_report.json,99e84359dbed40ccf814300f30362e7ad99d52bb520c577d4315b465256ca7c0,e61c41f7f4a6c956a99b606eb13a15239fa83c6f8937fc23eb63bf2766132290,models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/result_copy_manifest.json
regnet_x_1_6gf,b001,hailo8_to_trt,hailo8_to_tensorrt,split,present,2,,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/benchmark_results_hailo8_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b001/results_hailo8_to_trt/validation_report.json,b46b436de98fcfd63e510d51ad6c84d21fbd6f3a668fa93169b0429d2cce098a,32e5b8f20fbe474288a1d73c3b66488dc9830d412733ce243196e05ce4a8cc3a,models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/result_copy_manifest.json
regnet_x_1_6gf,b001,ort_tensorrt,tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/benchmark_results_ort_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b001/results_ort_tensorrt/validation_report.json,53a3918477db87571d4e9e7e41fa74371aa9ae68c9649c87b4e04ff9dd90d92e,637b0004c4ff051e570200865387b67aeea3642e2983fa028a84e51c780e0627,models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
regnet_x_1_6gf,b002,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/benchmark_results_deepx_m1_to_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b002/results_deepx_m1_to_tensorrt/validation_report.json,df85729686a566d81de23beeb9a4ba22ff09815bf05dc1734ccab19c873974f5,7eef24378a64e89c376aadd81762ed07e7c77f6899a281429519d3d1c063abf9,models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
regnet_x_1_6gf,b002,hailo10_to_trt,hailo10_to_tensorrt,split,present,2,,orin_nx_hailo10_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/benchmark_results_hailo10_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/case_reports/results/b002/results_hailo10_to_trt/validation_report.json,bb2cd81b3d33ed37274c97437ba849eba7d28507842a0e9a359ca3845ec785bb,a3fb227899923c18a5af5527204be577b24a834ddfaa4bdf02cec978095eb686,models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/result_copy_manifest.json
regnet_x_1_6gf,b002,hailo8_to_trt,hailo8_to_tensorrt,split,present,2,,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/benchmark_results_hailo8_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b002/results_hailo8_to_trt/validation_report.json,b6dde5218f9c3192b532393e00faadd2c7965aa196e789f325ae3729e1562824,7026421c0bc3125e9a87e1ad5b614edef39a092c2d9867bda41dc10aaba10cc3,models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/result_copy_manifest.json
regnet_x_1_6gf,b002,ort_tensorrt,tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/benchmark_results_ort_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b002/results_ort_tensorrt/validation_report.json,01cfdc7e02d9b0405eb72a3499b928007f78eb9013cf46f60ce2588bd8d6dcfb,640f6eed1e5941c53b7d25cdb9dd761c3cc62d44c49763e6de71ab6bac699b33,models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
regnet_x_1_6gf,b003,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/benchmark_results_deepx_m1_to_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b003/results_deepx_m1_to_tensorrt/validation_report.json,f8ad63d748184bd152e578150d8858972d981528a711cdb8a30b89d94455f5ca,382689ef45a573e97d665b0814733e39ae970799a12b10e1911acab15727f1af,models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
regnet_x_1_6gf,b003,hailo10_to_trt,hailo10_to_tensorrt,split,present,2,,orin_nx_hailo10_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/benchmark_results_hailo10_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/case_reports/results/b003/results_hailo10_to_trt/validation_report.json,085b07134b6e3385980ef2c4abc53c656379d8230003f1a1b637acb73b3a2e94,a907275eed5988fb78a82437eb76f0444241aee9f221e3a3c656122abbe61e8b,models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/result_copy_manifest.json
regnet_x_1_6gf,b003,hailo8_to_trt,hailo8_to_tensorrt,split,present,2,,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/benchmark_results_hailo8_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b003/results_hailo8_to_trt/validation_report.json,eb21f8957f962635857156767359fc7d48ccc4a75819f9c76d326eddf354603d,75f318604f4c56665e12bdb2c1481006001b98d2bb9ce6c420811dc933d64725,models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/result_copy_manifest.json
regnet_x_1_6gf,b003,ort_tensorrt,tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/benchmark_results_ort_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b003/results_ort_tensorrt/validation_report.json,262720ec083c91cd22645f1e6ac9b1037b5967bd234f8c6c100c1c293ec45de0,9bb1d486fa3c8db685a0b7cac96a9748834a85abfe7dbd5ff6bb5519db4d3cd4,models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
regnet_x_1_6gf,b004,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/benchmark_results_deepx_m1_to_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b004/results_deepx_m1_to_tensorrt/validation_report.json,c379a0a9852bfa69385af7ff8ee5a16c34a81d1a9a7e2bc6a48836a83771bd95,ff086e91f4a25e782ebe36a22c58e70edfc8a75f10369996b27f1671e38c1082,models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
regnet_x_1_6gf,b004,hailo10_to_trt,hailo10_to_tensorrt,split,present,2,,orin_nx_hailo10_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/benchmark_results_hailo10_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/case_reports/results/b004/results_hailo10_to_trt/validation_report.json,e479a22888dd835a03ca85dd34c8bbd500dacdc3933c0305b56792a5976ffde4,213af78506c2168b8ddbbd76a45442529da68f901ecd8a48a1f9d3a257ab7df8,models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/result_copy_manifest.json
regnet_x_1_6gf,b004,hailo8_to_trt,hailo8_to_tensorrt,split,present,2,,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/benchmark_results_hailo8_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b004/results_hailo8_to_trt/validation_report.json,75d7a12e4a730253df3d8520f11237651bb6194420bf541baf78c5cab0ef05ac,bff316158a4c6c89191bf02b152be110e502847078f62eccc76ff40b66f749ff,models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/result_copy_manifest.json
regnet_x_1_6gf,b004,ort_tensorrt,tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/benchmark_results_ort_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b004/results_ort_tensorrt/validation_report.json,b43089d11b97693f7bf419860048e1777bfaa3892047366f742ea36a0a20d53a,e0be0d09762adffee1030b86af97341d6cc5d4e0891ca8b39a70ee58caa9688b,models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
regnet_x_1_6gf,b013,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/benchmark_results_deepx_m1_to_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b013/results_deepx_m1_to_tensorrt/validation_report.json,9de333050fac6f6fbaa356f394508d2fcbdc20063f640c9327635559a66ecd70,2b2dbe2d6978f181d8229cebbb272faa347303c2fa2277489516dcc3428080e8,models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
regnet_x_1_6gf,b013,hailo10_to_trt,hailo10_to_tensorrt,split,present,2,,orin_nx_hailo10_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/benchmark_results_hailo10_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/case_reports/results/b013/results_hailo10_to_trt/validation_report.json,70f10e9ca46eb7798932bce49b5a9bdafef32f20f0dafc6d93a13cbcb7d04a19,7f1298ef365e0a63035f5b8186512079b76718b04c53b881e1cd0855d604bd3c,models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/result_copy_manifest.json
regnet_x_1_6gf,b013,hailo8_to_trt,hailo8_to_tensorrt,split,present,2,,orin_nx_hailo8_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/benchmark_results_hailo8_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/case_reports/results/b013/results_hailo8_to_trt/validation_report.json,e7e8c93fee51a0dba1928f4f970e3aec629c47846ccf4d61817d482ae1e38375,0929727c8e4bd0dac47bfaf81f46da2cbc73676dc7607cda19d2484cfd708428,models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_hailo8_01/result_copy_manifest.json
regnet_x_1_6gf,b013,ort_tensorrt,tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/benchmark_results_ort_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b013/results_ort_tensorrt/validation_report.json,b2f016e076eefc6f356090d9cc34db69794934d05c0902badd56b3ce07f19bda,f952c9788a7e462fe3bddded1566988316cbd062c2ca064c1f245abeecf4f180,models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
regnet_x_1_6gf,b019,deepx_m1_to_tensorrt,deepx_m1_to_tensorrt,split,present,2,,orin_nx_deepx_m1_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/benchmark_results_deepx_m1_to_tensorrt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/case_reports/results/b019/results_deepx_m1_to_tensorrt/validation_report.json,1ac43ac2e8aca69bc4525640797c435df62df95cb69f5d1de167398a47d53a36,fa2303143eac286956ff335bee08913a58404d62e7221b7b0c3c25c3c90002bb,models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_deepx_m1_01/result_copy_manifest.json
regnet_x_1_6gf,b019,hailo10_to_trt,hailo10_to_tensorrt,split,present,2,,orin_nx_hailo10_01,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/benchmark_results_hailo10_to_trt_auto.json,/home/kmika/Models/EvaluationRuns/v2784_7model_b500_audit20_launch_20260828_194905_185725341_1413672/runs/complete_set_7models_v2784_b500_audit20_20260828_214941/models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/case_reports/results/b019/results_hailo10_to_trt/validation_report.json,a5dc5e0b3f7a220373e909bf13c3f126499f193b095e6978af563d1aaf63790c,1b45df654f7480060de3062cebe80100832239c1d70c95ec5e07bb0cf303f233,models/regnet_x_1_6gf/benchmark_results/remote_diagnostics/orin_nx_hailo10_01/result_copy_manifest.json
